municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;00:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;01:20:00.0;0,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;02:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;03:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;04:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;05:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;05:50:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;06:10:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;06:20:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;06:40:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;06:50:00.0;0,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:00:00.0;0,6
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:10:00.0;0,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:20:00.0;2,6
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:30:00.0;1,4
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:40:00.0;1,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;07:50:00.0;2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:00:00.0;2,6
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:10:00.0;1,6
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:20:00.0;2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:30:00.0;1
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:40:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;08:50:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;09:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;10:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;11:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;12:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;13:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;14:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;15:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;15:40:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;16:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;17:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;18:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;19:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;20:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;21:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;22:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;01/06/2021;23:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;00:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;01:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;02:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;03:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;04:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;05:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;06:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;07:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;08:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;09:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;10:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;11:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;12:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;12:30:00.0;0,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;12:40:00.0;4,4
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;12:50:00.0;3,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;13:00:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;13:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;14:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;15:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;16:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;17:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;18:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;19:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;20:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;21:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;22:00:00.0;0,8
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;22:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;02/06/2021;23:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;00:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;00:50:00.0;0,4
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;01:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;02:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;03:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;03:30:00.0;1,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;05:50:00.0;1,4
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;06:00:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;06:30:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;07:40:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;08:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;09:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;10:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;11:20:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;12:20:00.0;0,2
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;13:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;14:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;15:20:00.0;0
ARACAJU;280030801A;SE;Industrial;-10,88087;-37,05318;03/06/2021;16:20:00.0;0
